scenario_name,test_name,mode_free_or_anchored,joint_name,joint_type,joint_max_delta_deg_or_mm,limit_hit
underfilled,scoop_insert,free,payload_main_y,slide_mm,1.831666,False
underfilled,scoop_insert,free,payload_main_z,slide_mm,10.060600,False
underfilled,scoop_insert,free,payload_right_x,slide_mm,0.509709,False
underfilled,scoop_insert,free,payload_right_y,slide_mm,2.527050,False
underfilled,scoop_insert,free,payload_right_z,slide_mm,18.123999,False
underfilled,scoop_insert,free,shoulder_left_00_hinge,hinge_deg,7.555732,False
underfilled,scoop_insert,free,shoulder_left_01_hinge,hinge_deg,4.681297,False
underfilled,scoop_insert,free,shoulder_left_02_hinge,hinge_deg,1.744658,False
underfilled,scoop_insert,free,shoulder_left_03_hinge,hinge_deg,1.599661,False
underfilled,scoop_insert,free,shoulder_left_04_hinge,hinge_deg,4.212730,False
underfilled,scoop_insert,free,shoulder_right_00_hinge,hinge_deg,7.098054,False
underfilled,scoop_insert,free,shoulder_right_01_hinge,hinge_deg,4.501338,False
underfilled,scoop_insert,free,shoulder_right_02_hinge,hinge_deg,1.925362,False
underfilled,scoop_insert,free,shoulder_right_03_hinge,hinge_deg,0.616405,False
underfilled,scoop_insert,free,shoulder_right_04_hinge,hinge_deg,2.870760,False
underfilled,scoop_insert,free,side_gusset_left_00_hinge,hinge_deg,7.984304,False
underfilled,scoop_insert,free,side_gusset_left_01_hinge,hinge_deg,7.913986,False
underfilled,scoop_insert,free,side_gusset_left_02_hinge,hinge_deg,7.819540,False
underfilled,scoop_insert,free,side_gusset_right_00_hinge,hinge_deg,8.030973,False
underfilled,scoop_insert,free,side_gusset_right_01_hinge,hinge_deg,7.969074,False
underfilled,scoop_insert,free,side_gusset_right_02_hinge,hinge_deg,7.881817,False
underfilled,scoop_insert,free,top_seam_00_hinge,hinge_deg,0.062535,False
underfilled,scoop_insert,free,top_seam_01_hinge,hinge_deg,0.008478,False
underfilled,scoop_insert,free,top_seam_02_hinge,hinge_deg,0.079243,False
underfilled,scoop_insert,free,top_seam_03_hinge,hinge_deg,0.015584,False
underfilled,scoop_insert,free,top_seam_04_hinge,hinge_deg,0.014376,False
underfilled,scoop_insert,free,top_seam_05_hinge,hinge_deg,0.013576,False
underfilled,scoop_insert,free,top_seam_06_hinge,hinge_deg,0.021413,False
underfilled,scoop_insert,free,top_seam_07_hinge,hinge_deg,0.095870,False
underfilled,scoop_insert,free,top_seam_08_hinge,hinge_deg,0.040318,False
underfilled,scoop_insert,free,top_seam_09_hinge,hinge_deg,0.014563,False
underfilled,scoop_insert,free,top_seam_10_hinge,hinge_deg,0.015503,False
underfilled,support_release,free,back_face_00_hinge,hinge_deg,3.403760,False
underfilled,support_release,free,back_face_01_hinge,hinge_deg,3.454765,False
underfilled,support_release,free,back_face_02_hinge,hinge_deg,3.374161,False
underfilled,support_release,free,back_face_03_hinge,hinge_deg,3.157352,False
underfilled,support_release,free,bottom_sling_left_hinge,hinge_deg,0.862324,False
underfilled,support_release,free,bottom_sling_right_hinge,hinge_deg,0.778875,False
underfilled,support_release,free,bottom_sling_slide,slide_mm,1.680570,False
underfilled,support_release,free,fold_patch_left_hinge,hinge_deg,3.232837,False
underfilled,support_release,free,fold_patch_right_hinge,hinge_deg,9.007615,False
underfilled,support_release,free,front_face_00_hinge,hinge_deg,3.331049,False
underfilled,support_release,free,front_face_01_hinge,hinge_deg,3.381078,False
underfilled,support_release,free,front_face_02_hinge,hinge_deg,3.300102,False
underfilled,support_release,free,front_face_03_hinge,hinge_deg,3.082832,False
underfilled,support_release,free,lower_belly_00_hinge,hinge_deg,3.815845,False
underfilled,support_release,free,lower_belly_01_hinge,hinge_deg,3.794052,False
underfilled,support_release,free,lower_belly_02_hinge,hinge_deg,3.717819,False
underfilled,support_release,free,lower_belly_03_hinge,hinge_deg,3.708976,False
underfilled,support_release,free,lower_belly_04_hinge,hinge_deg,3.798868,False
underfilled,support_release,free,lower_belly_05_hinge,hinge_deg,3.806094,False
underfilled,support_release,free,payload_aux_x,slide_mm,0.525307,False
underfilled,support_release,free,payload_aux_y,slide_mm,0.073853,False
underfilled,support_release,free,payload_aux_z,slide_mm,2.001614,False
underfilled,support_release,free,payload_left_x,slide_mm,0.701275,False
underfilled,support_release,free,payload_left_y,slide_mm,0.383684,False
underfilled,support_release,free,payload_left_z,slide_mm,1.628692,False
underfilled,support_release,free,payload_main_x,slide_mm,0.257360,False
underfilled,support_release,free,payload_main_y,slide_mm,0.972002,False
underfilled,support_release,free,payload_main_z,slide_mm,1.905250,False
underfilled,support_release,free,payload_right_x,slide_mm,0.538810,False
underfilled,support_release,free,payload_right_y,slide_mm,1.199115,False
underfilled,support_release,free,payload_right_z,slide_mm,1.662626,False
underfilled,support_release,free,shoulder_left_00_hinge,hinge_deg,7.885127,False
underfilled,support_release,free,shoulder_left_01_hinge,hinge_deg,4.904028,False
underfilled,support_release,free,shoulder_left_02_hinge,hinge_deg,1.716238,False
underfilled,support_release,free,shoulder_left_03_hinge,hinge_deg,1.307055,False
underfilled,support_release,free,shoulder_left_04_hinge,hinge_deg,4.153408,False
underfilled,support_release,free,shoulder_right_00_hinge,hinge_deg,7.688880,False
underfilled,support_release,free,shoulder_right_01_hinge,hinge_deg,4.682076,False
underfilled,support_release,free,shoulder_right_02_hinge,hinge_deg,1.451136,False
underfilled,support_release,free,shoulder_right_03_hinge,hinge_deg,1.328471,False
underfilled,support_release,free,shoulder_right_04_hinge,hinge_deg,4.041771,False
underfilled,support_release,free,side_gusset_left_00_hinge,hinge_deg,9.491277,False
underfilled,support_release,free,side_gusset_left_01_hinge,hinge_deg,9.411993,False
underfilled,support_release,free,side_gusset_left_02_hinge,hinge_deg,9.301875,False
underfilled,support_release,free,side_gusset_right_00_hinge,hinge_deg,9.544149,False
underfilled,support_release,free,side_gusset_right_01_hinge,hinge_deg,9.463349,False
underfilled,support_release,free,side_gusset_right_02_hinge,hinge_deg,9.351487,False
underfilled,support_release,free,top_seam_00_hinge,hinge_deg,0.076947,False
underfilled,support_release,free,top_seam_01_hinge,hinge_deg,0.015009,False
underfilled,support_release,free,top_seam_02_hinge,hinge_deg,0.110395,False
underfilled,support_release,free,top_seam_03_hinge,hinge_deg,0.019193,False
underfilled,support_release,free,top_seam_04_hinge,hinge_deg,0.015903,False
underfilled,support_release,free,top_seam_05_hinge,hinge_deg,0.027848,False
underfilled,support_release,free,top_seam_06_hinge,hinge_deg,0.038876,False
underfilled,support_release,free,top_seam_07_hinge,hinge_deg,0.146486,False
underfilled,support_release,free,top_seam_08_hinge,hinge_deg,0.069200,False
underfilled,support_release,free,top_seam_09_hinge,hinge_deg,0.038635,False
underfilled,support_release,free,top_seam_10_hinge,hinge_deg,0.005924,False
underfilled,fold_brushing,free,back_face_00_hinge,hinge_deg,2.899325,False
underfilled,fold_brushing,free,back_face_01_hinge,hinge_deg,2.930388,False
underfilled,fold_brushing,free,back_face_02_hinge,hinge_deg,2.861371,False
underfilled,fold_brushing,free,back_face_03_hinge,hinge_deg,2.689035,False
underfilled,fold_brushing,free,bottom_sling_left_hinge,hinge_deg,0.658055,False
underfilled,fold_brushing,free,bottom_sling_right_hinge,hinge_deg,0.612452,False
underfilled,fold_brushing,free,bottom_sling_slide,slide_mm,0.952878,False
underfilled,fold_brushing,free,fold_patch_left_hinge,hinge_deg,2.050120,False
underfilled,fold_brushing,free,fold_patch_right_hinge,hinge_deg,6.548876,False
