time,hinge_top_panel_deg,hinge_left_side_panel_deg,hinge_right_side_panel_deg,hinge_left_bottom_panel_deg,hinge_right_bottom_panel_deg
2.0209999999998884,-0.5354170538235884,-2.4790302387647256,5.407281855173557,8.30889560154672,-6.30348922873923
2.0409999999998862,-0.5609508374936946,-2.477690874039138,5.4068093378325,8.340589631678137,-6.2305895803594575
2.060999999999884,-0.45048355038523974,-2.4761391608954493,5.40646593631427,8.332028629490559,-6.225238493811871
2.080999999999882,-0.33341255330181746,-2.4742613795048367,5.405258938550331,8.287839965043085,-6.25955863863079
2.1009999999998796,-0.2542764441032589,-2.472234266995927,5.403756518041259,8.226701009649963,-6.310770528324182
2.1209999999998774,-0.2321578263075623,-2.4701523749807612,5.373108585588159,8.156582611046511,-6.363751070047311
2.1409999999998752,-0.24052062935901547,-2.4681047270272316,5.3269668113028805,8.093970489246445,-6.403833892935524
2.160999999999873,-0.27764968499268217,-2.465994874790141,5.28831326718161,8.034922321047747,-6.438983796739964
2.180999999999871,-0.33852828952982694,-2.463883811976173,5.244782718268595,7.9794573272501585,-6.46362198196934
2.2009999999998686,-0.4215769759523626,-2.461705435973243,5.21814858467411,7.917123513517469,-6.480451979798658
2.2209999999998664,-0.5209046444447125,-2.4595328318570218,5.195786205865364,7.857775402103859,-6.484856712210725
2.240999999999864,-0.6406345998479412,-2.457278245276741,5.191671343551413,7.7945028028298555,-6.4833148247727035
2.260999999999862,-0.7873160083939539,-2.4549843406420835,5.188808982116447,7.732062857314557,-6.472853419437582
2.28099999999986,-0.9575529916310929,-2.4526676658306643,5.186208870190045,7.674674095088875,-6.454015887312981
2.3009999999998576,-1.1494963683189743,-2.450328635743114,5.1837977063769705,7.6241225459367366,-6.4284733411056765
2.3209999999998554,-1.3621537117283735,-2.447970981775202,5.181568562381926,7.581579296973305,-6.397822280769276
2.340999999999853,-1.5935929721931656,-2.445598536732351,5.179509986541376,7.546934303444242,-6.363334242456057
2.360999999999851,-1.8384316851948619,-2.443210485225352,5.1775612585721476,7.517236247308589,-6.325678489868902
2.380999999999849,-2.0892333395886746,-2.4408029227947847,5.175631002367597,7.488293835531501,-6.284810607178395
2.4009999999998466,-2.338355777340879,-2.4383702906473608,5.173618658934347,7.4560420065481425,-6.240262800986903
2.4209999999998444,-2.579160729297877,-2.4359060984125795,5.1714260391517435,7.417216010008364,-6.191539253652624
2.440999999999842,-2.8068050904417152,-2.433403380938825,5.168966665152509,7.369769883006053,-6.138411930503764
2.46099999999984,-3.017950461498766,-2.4308699610794906,5.1662400764707375,7.315064651631455,-6.080707199578824
2.480999999999838,-3.2045194596533055,-2.425279294964285,5.163755490937609,7.270160310405734,-6.016878626623224
2.5009999999998356,-3.360966484766444,-2.421450523508496,5.161565800386338,7.24028896761049,-5.949784417851485
2.5209999999998334,-3.4859980224234284,-2.415452098821581,5.159588644759747,7.217475161841895,-5.883122791843163
2.540999999999831,-3.581716328684175,-2.4122388444711973,5.157752221931012,7.19767308176027,-5.817822965993747
2.560999999999829,-3.6499526532909057,-2.4077745078740613,5.156056822163346,7.178047656243016,-5.754113432249488
2.5809999999998268,-3.6962348052747065,-2.4035867920208376,5.154521639622087,7.158851592397451,-5.691995258019596
2.6009999999998246,-3.722278190257651,-2.4013994825181832,5.1530696362654025,7.140873318729005,-5.631917424972811
2.6209999999998224,-3.732684745052483,-2.3994049335902776,5.151833233451004,7.122851237952819,-5.574693334972042
2.64099999999982,-3.7329883378193514,-2.393527913443654,5.150731616848932,7.105122565972612,-5.520529430221957
2.660999999999818,-3.723175815638733,-2.391447979470874,5.149634775578914,7.089470569765973,-5.4693541972755675
2.6809999999998158,-3.705472231225922,-2.3896814637185,5.148665223396655,7.073760930408882,-5.421667665785878
2.7009999999998136,-3.6820713864018737,-2.388017186897967,5.147821640229072,7.057933613987735,-5.377048716476832
2.7209999999998113,-3.6541692959606835,-2.3864385797724146,5.147077992818559,7.042402442444211,-5.334981616103097
2.740999999999809,-3.6223245560529467,-2.384944553768831,5.146414262202797,7.0273305613221995,-5.295075818613975
2.760999999999807,-3.5866820651979126,-2.3835365554796337,5.145818689416591,7.0127180092057655,-5.25699364156395
2.7809999999998047,-3.547114365829238,-2.3822165366325776,5.145285566004211,6.998526953169505,-5.220423971162094
2.8009999999998025,-3.503544622867258,-2.3809849849802474,5.144809213628767,6.9847131731516,-5.1850471425200535
2.8209999999998003,-3.4560941009444637,-2.3798411139863744,5.144383687898215,6.9712397221970805,-5.15048282322446
2.840999999999798,-3.40476393848045,-2.3787859929392035,5.144007150031884,6.958089264519292,-5.1163384355882195
2.860999999999796,-3.3492980077501286,-2.3778211089409202,5.143680738760571,6.945250484740626,-5.082268122747362
2.8809999999997937,-3.2892110637268437,-2.376948924572363,5.14340687731352,6.932710527227929,-5.04800852669343
2.9009999999997915,-3.2238834507867775,-2.3761720911790483,5.14318829188194,6.920454989340895,-5.01338981944904
2.9209999999997893,-3.154034769486141,-2.375477195197231,5.1429933758143,6.908147036893482,-4.979400994129019
2.940999999999787,-3.0897796832901583,-2.37478806269163,5.142665976779296,6.894784529203534,-4.952660925682447
2.960999999999785,-3.0395761430506902,-2.3740877296084792,5.142195252184443,6.883576307573494,-4.937226403038512
2.9809999999997827,-3.005914184695405,-2.373391651331794,5.141694151453408,6.871406296974908,-4.927495035495711
3.0009999999997805,-2.9872111043518896,-2.372707672359055,5.141209970620583,6.858953139436304,-4.9185059343781505
3.0209999999997783,-2.9804332904119333,-2.3720351160615403,5.140739783630627,6.847226095190167,-4.908752108519858
3.040999999999776,-2.982568584540245,-2.3713728898133843,5.140275465002723,6.8362105336047225,-4.8982512413864985
3.060999999999774,-2.9911235630652118,-2.370720801998066,5.139814407321802,6.825569868852085,-4.887440661925563
3.0809999999997717,-3.004154148469364,-2.3700791530746925,5.139357819736388,6.815060656571665,-4.876671702434731
3.1009999999997695,-3.0201496174739986,-2.369448430131023,5.138908064430962,6.804611792082014,-4.8661042981906055
3.1209999999997673,-3.0379184968253297,-2.3688289346663307,5.138466869086061,6.794259139191941,-4.855770974016646
3.140999999999765,-3.05651293881077,-2.3682208842828936,5.138034972417894,6.784068271452482,-4.84566041481572
3.160999999999763,-3.0751826753477567,-2.367624378240483,5.137612650550057,6.774092814173668,-4.83576480943812
3.1809999999997607,-3.093341935766978,-2.3670395337176733,5.137199883662035,6.764365571510476,-4.826091589184284
3.2009999999997585,-3.1105402120726597,-2.366466392901623,5.136796743993453,6.7549048509362875,-4.8166579319489085
3.2209999999997563,-3.126435096462318,-2.3659050076615418,5.136403458889535,6.745722646906419,-4.8074826414721565
3.240999999999754,-3.1407678742204768,-2.3653555584966965,5.136020188176922,6.736829358442314,-4.798581504675901
3.260999999999752,-3.1533433520236622,-2.3648179409064505,5.135647144567128,6.728235074483257,-4.789966338675701
3.2809999999997497,-3.1640139295149874,-2.3642922569080635,5.135284492255378,6.719949298468188,-4.78164577093775
3.3009999999997475,-3.1726672875691633,-2.3637785647391354,5.134932360301822,6.71198029687657,-4.773626475263706
3.3209999999997453,-3.179218760032045,-2.3632768706801643,5.134590807411147,6.704334536807806,-4.765914929063826
3.340999999999743,-3.1835989909313596,-2.362787284244254,5.1342599340019,6.697018367559461,-4.758513597512545
3.360999999999741,-3.1857506191087586,-2.3623097491066085,5.1339398346324705,6.690035847402757,-4.751425826269893
3.3809999999997387,-3.185625072096423,-2.361844315887372,5.133630588777108,6.683389974761591,-4.744654541238153
3.4009999999997365,-3.183178433318569,-2.3613910289007083,5.13333219240935,6.677083263977603,-4.738201640055431
3.4209999999997343,-3.1783686970913494,-2.360949890226005,5.1330447417980904,6.671117583693325,-4.732068368199212
3.440999999999732,-3.171153814501697,-2.3605209013377713,5.132768217831098,6.665494207520255,-4.726255477279132
3.46099999999973,-3.1614903399275467,-2.3601041487902306,5.132502657246424,6.660213913420872,-4.720763307907142
3.4809999999997276,-3.1493326204863172,-2.359699623331687,5.1322480957415815,6.655277047167776,-4.715591864622385
3.5009999999997254,-3.134632390182816,-2.359307346896324,5.13200456081206,6.650683598970533,-4.710740871500763
3.5209999999997232,-3.1173386607245144,-2.3589273384669442,5.131772058848963,6.646433257621336,-4.706209828175434
3.540999999999721,-3.097397937228754,-2.3585596310579144,5.131550635190055,6.642525451253561,-4.701998065011654
3.560999999999719,-3.074904980895629,-2.357604246243414,5.1313141781898235,6.639011484202468,-4.698097704429144
3.5809999999997166,-3.04943041308566,-2.3572002355904287,5.130871862934753,6.635928753016829,-4.694456488850254
3.6009999999997144,-3.020958114536996,-2.356852921531635,5.130495392926663,6.633119932110044,-4.69122451568913
3.6209999999997122,-2.9896523910090167,-2.356526966574462,5.130213483707544,6.6305915012154335,-4.688375389012032
3.64099999999971,-2.955519185059522,-2.356217868592941,5.1299931296779295,6.628389200946192,-4.685846384066674
3.660999999999708,-2.918521287049402,-2.3558255234922854,5.129802741987903,6.626550711654234,-4.683613006782553
3.6809999999997056,-2.878413101953173,-2.35551198354211,5.1293999006828415,6.625049052762228,-4.681649896336867
3.7009999999997034,-2.8351427400831772,-2.3552227036331317,5.129051559294804,6.623849646406598,-4.680040032262621
3.720999999999701,-2.788860954172652,-2.354951360345114,5.1288121766077115,6.622967279819088,-4.678756185395646
3.740999999999699,-2.7396083240462583,-2.3547016729426145,5.1286383735280605,6.622438167312533,-4.6777742638252535
3.760999999999697,-2.687310779363782,-2.3548647339573865,5.128500587688164,6.622280201512954,-4.677084149977818
3.7809999999996946,-2.6318573419885665,-2.3547103121398996,5.12813269833604,6.62236305777227,-4.676778887914079
3.8009999999996924,-2.5733042154512833,-2.35450949650237,5.127776870385143,6.622754241517756,-4.676834515745953
3.82099999999969,-2.5118133118250663,-2.3543328351878654,5.127527308270037,6.623508190980105,-4.677194338381834
3.840999999999688,-2.44747403718995,-2.3541814890477495,5.127347781914694,6.624636584863145,-4.677835039028393
3.860999999999686,-2.380336601207636,-2.35405327363813,5.127205447300737,6.626125062484752,-4.678765664239483
3.8809999999996836,-2.310267435155349,-2.354932582164283,5.127015306934952,6.627920740353239,-4.680037760644737
3.9009999999996814,-2.237460305182349,-2.3549083209855093,5.126577056852619,6.629839621824136,-4.681778984654023
3.920999999999679,-2.16216064162164,-2.3548487794657524,5.126202165177439,6.632109861377036,-4.683830413334336
3.940999999999677,-2.0846026083741807,-2.354816726271228,5.12592060350297,6.634798936975832,-4.686124704619704
3.960999999999675,-2.0049805570388886,-2.3548124542254634,5.125691435133695,6.637886391777944,-4.688675072395389
3.9809999999996726,-1.9234954037901255,-2.3548336710773112,5.125486043824133,6.64133906211224,-4.691513634145384
